volume,one_week_perf,one_month_perf,three_month_perf,six_month_perf,one_year_perf,bull_bear_signal,technical_rating,ad_trend,avg_volume_6_days,avg_volume_9_days,avg_volume_12_days,avg_volume_15_days,avg_volume_30_days,q1,q2,q3,q4,capital_fund_to_rwa,npl_to_total_loan,return_on_equity,total_loan_loss_provision_to_npl,symbol,market_cap,stock_bonus,eps_ttm,roa_ttm,roe_ttm,pr_ratio
30,2.4,-6.23,-4.52,-3.28,-0.3,-,SL,No Change,18.0,20.0,22.0,34.0,42.0,142.98%,-10.41%,568.45%,472.67%,,,,,BNL (Bottlers Nepal (Balaju)),31805835840.0,"[{'id': 4488, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2080/2081'}, {'id': 4487, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2079/2080'}, {'id': 4486, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2078/2079'}, {'id': 4485, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2077/2078'}, {'id': 4484, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2076/2077'}, {'id': 4483, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2075/2076'}, {'id': 4482, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2074/2075'}, {'id': 4481, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2073/2074'}, {'id': 4480, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2072/2073'}, {'id': 4479, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2071/2072'}, {'id': 4478, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2070/2071'}, {'id': 4477, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 60, 'total': 60, 'fiscal_year': '2069/2070'}, {'id': 4476, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 70, 'total': 70, 'fiscal_year': '2068/2069'}, {'id': 4475, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 55, 'total': 55, 'fiscal_year': '2067/2068'}]",-251.47,,,-64.9
376,1.18,-0.88,-5.08,-11.11,-2.81,-,-,Accumulation,298.0,264.0,226.0,211.0,178.0,-2.69%,-4.54%,-4.83%,-4.91%,,,,,BNT (Bottlers Nepal (Terai)),15224825000.0,"[{'id': 4502, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 50, 'total': 50, 'fiscal_year': '2080/2081'}, {'id': 4501, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 60, 'total': 60, 'fiscal_year': '2079/2080'}, {'id': 4500, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 60, 'total': 60, 'fiscal_year': '2078/2079'}, {'id': 4499, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2077/2078'}, {'id': 4498, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2076/2077'}, {'id': 4497, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2075/2076'}, {'id': 4496, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 40, 'total': 40, 'fiscal_year': '2074/2075'}, {'id': 4495, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 25, 'total': 25, 'fiscal_year': '2073/2074'}, {'id': 4494, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2072/2073'}, {'id': 4493, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 25, 'total': 25, 'fiscal_year': '2071/2072'}, {'id': 4492, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 22, 'total': 22, 'fiscal_year': '2070/2071'}, {'id': 4491, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2069/2070'}, {'id': 4490, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 85, 'total': 85, 'fiscal_year': '2068/2069'}, {'id': 4489, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 55, 'total': 55, 'fiscal_year': '2067/2068'}]",-196.6,,,-64.0
50996,4.23,3.58,-6.78,2.89,8.97,-,-,Accumulation,43425.0,47759.0,63327.0,63459.0,45252.0,-7.01%,-6.28%,8.20%,18.98%,,,,,GCIL (Ghorahi Cement Industry Limited),23226225015.93,"[{'id': 4516, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2080/2081'}, {'id': 4515, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 15, 'cash': 0, 'total': 15, 'fiscal_year': '2079/2080'}, {'id': 4514, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2078/2079'}, {'id': 4513, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2077/2078'}, {'id': 4512, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2076/2077'}, {'id': 4511, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2075/2076'}, {'id': 4510, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2074/2075'}, {'id': 4509, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2073/2074'}, {'id': 4508, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2072/2073'}, {'id': 4507, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2071/2072'}, {'id': 4506, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2070/2071'}, {'id': 4505, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2069/2070'}, {'id': 4504, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2068/2069'}, {'id': 4503, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2067/2068'}]",-29.21,,,-17.41
83381,2.11,-0.67,-1.03,-11.68,-3.06,-,-,Distribution,31199.0,29043.0,29692.0,30185.0,30148.0,-25.94%,-13.01%,-36.49%,-26.35%,,,,,HDL (Himalayan Distillery),32928694083.96,"[{'id': 4530, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 15, 'cash': 5, 'total': 20, 'fiscal_year': '2080/2081'}, {'id': 4529, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 10, 'cash': 15, 'total': 25, 'fiscal_year': '2079/2080'}, {'id': 4528, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 60, 'cash': 10, 'total': 70, 'fiscal_year': '2078/2079'}, {'id': 4527, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 75, 'cash': 25, 'total': 100, 'fiscal_year': '2077/2078'}, {'id': 4526, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 50, 'cash': 50, 'total': 100, 'fiscal_year': '2076/2077'}, {'id': 4525, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 50, 'cash': 52.63, 'total': 102.63, 'fiscal_year': '2075/2076'}, {'id': 4524, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 68.42, 'total': 68.42, 'fiscal_year': '2074/2075'}, {'id': 4523, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 21.05, 'total': 21.05, 'fiscal_year': '2073/2074'}, {'id': 4522, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2072/2073'}, {'id': 4521, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2071/2072'}, {'id': 4520, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 10.52, 'total': 10.52, 'fiscal_year': '2070/2071'}, {'id': 4519, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2069/2070'}, {'id': 4518, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2068/2069'}, {'id': 4517, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2067/2068'}]",26.35,,,46.76
52641,2.84,0.76,7.38,19.21,7.0,-,-,Distribution,25714.0,24499.0,28064.0,30173.0,33569.0,,,,,,,,,SARBTM (Sarbottam Cement Limited),40077420000.0,"[{'id': 4558, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 7, 'cash': 3, 'total': 10, 'fiscal_year': '2080/2081'}, {'id': 4557, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 15, 'total': 15, 'fiscal_year': '2079/2080'}, {'id': 4556, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2078/2079'}, {'id': 4555, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2077/2078'}, {'id': 4554, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2076/2077'}, {'id': 4553, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2075/2076'}, {'id': 4552, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2074/2075'}, {'id': 4551, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2073/2074'}, {'id': 4550, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2072/2073'}, {'id': 4549, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2071/2072'}, {'id': 4548, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2070/2071'}, {'id': 4547, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2069/2070'}, {'id': 4546, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2068/2069'}, {'id': 4545, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2067/2068'}]",9.7,,,88.82
117571,3.18,-0.66,-3.94,2.07,6.38,-,SL,Accumulation,112846.0,115147.0,135763.0,168416.0,152818.0,,,,,,,,,SHIVM (Shivam Cements Ltd),25887541900.0,"[{'id': 4572, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 8.55, 'cash': 0.45, 'total': 9, 'fiscal_year': '2080/2081'}, {'id': 4571, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 14.25, 'cash': 0.75, 'total': 15, 'fiscal_year': '2079/2080'}, {'id': 4570, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 10.53, 'total': 10.53, 'fiscal_year': '2078/2079'}, {'id': 4569, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 29, 'total': 29, 'fiscal_year': '2077/2078'}, {'id': 4568, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 24.21, 'total': 24.21, 'fiscal_year': '2076/2077'}, {'id': 4567, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 15.78, 'total': 15.78, 'fiscal_year': '2075/2076'}, {'id': 4566, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 15.78, 'total': 15.78, 'fiscal_year': '2074/2075'}, {'id': 4565, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2073/2074'}, {'id': 4564, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2072/2073'}, {'id': 4563, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2071/2072'}, {'id': 4562, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2070/2071'}, {'id': 4561, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2069/2070'}, {'id': 4560, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2068/2069'}, {'id': 4559, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2067/2068'}]",2.08,,,247.32
57696,3.76,0.97,-2.25,2.41,3.45,-,SL,Accumulation,43344.0,39291.0,44914.0,51850.0,49436.0,-4.45%,-8.66%,38.32%,38.32%,,,,,SONA (Sonapur Minerals And Oil Limited),14092339140.0,"[{'id': 4586, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2080/2081'}, {'id': 4585, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2079/2080'}, {'id': 4584, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2078/2079'}, {'id': 4583, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2077/2078'}, {'id': 4582, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2076/2077'}, {'id': 4581, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2075/2076'}, {'id': 4580, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2074/2075'}, {'id': 4579, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2073/2074'}, {'id': 4578, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2072/2073'}, {'id': 4577, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2071/2072'}, {'id': 4576, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2070/2071'}, {'id': 4575, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2069/2070'}, {'id': 4574, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2068/2069'}, {'id': 4573, 'symbol': 'SONA', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 0, 'total': 0, 'fiscal_year': '2067/2068'}]",-7.94,,,-57.72
